0.112432 0.058472 0.051971 0.053123 0.047707 0.064166 0.072105 0.034126 0.036952 0.035662 0.072717 0.058365 0.136311 0.096183 0.103679 0.064373 0.078678 0.103284 0.151106 0.165515 0.168339 0.107382 0.084223 0.067348 0.097269 0.096735 0.097598 0.074231 0.083056 0.093959 0.364272 0.378210 0.381407 0.398662 0.395204 0.393825 0.274391 0.264634 0.311331 0.303285 0.318612 0.276664 0.463811 0.490021 0.495538 0.480475 0.491492 0.332148 0.065915 0.068530 0.079953 0.061750 0.095465 0.086682 0.012721 0.020124 0.017669 0.052056 0.041520 0.022826 0.044876 0 0.409610 0.468980 0.459748 0.053876 0.162655 0.165286 0.166899 0.155413 0.168562 0.169063 0.061095 0.038621 0.046436 0.033589 0.034653 0.043599 0.042433 0.072178 0.075044 0.063793 0.023308 0.057841 0.142702 0.207734 0.145287 0.082624 0.143255 0.159417 0.132728 0.183860 0.160694 0.114596 0.149240 0.198133 0.182543 0.051839 0.043584 0.032367 0.035113 0.132886 0.192120 0.102388 0.133565 0.151350 0.200861 0.153240 0.158795 4.049284 4.062301 4.019142 4.013115 4.032497 4.074570 3.908036 3.935209 3.981302 4.008078 4.092947 3.725636 3.996299 3.825652 4.021930 3.926660 3.870324 3.829677 3.971938 3.640869 3.654795 3.668632 3.657864 3.680287 3.639139 3.566789 3.579957 3.599316 3.613289 3.600352 3.624242 3.983437 4.080811 4.024806 4.071017 4.026047 4.107612 3.915099 3.964121 3.980156 4.018742 3.988072 3.994279 4.007961 3.681839 3.677251 3.653797 3.692912 3.648900 3.718406 3.714601 3.660109 3.618050 3.641087 3.606729 3.528218 4.120510 4.078617 4.122210 4.056262 4.091259 4.092656 3.588409 3.582774 3.615242 3.638857 3.610330 3.618272 3.840712 3.812366 3.812927 3.815998 3.806664 3.812613 3.633516 3.635506 3.636096 0.061234 0.021039 0.058764 0.119393 0.041960 0.063167 0.143187 0.137597 0.106310 
0.521105 0.351768 0.358165 0.357015 0.362517 0.345962 0.337932 0.375796 0.446146 0.444860 0.481684 0.467438 0.273863 0.505030 0.512457 0.473488 0.487559 0.511823 0.559209 0.244932 0.576278 0.515953 0.493094 0.476231 0.506118 0.505537 0.506482 0.483307 0.492048 0.502880 0.045642 0.031974 0.028753 0.012509 0.015795 0.016770 0.135839 0.145620 0.098815 0.106876 0.091508 0.133563 0.054683 0.081092 0.086623 0.071431 0.082552 0.077859 0.344086 0.341478 0.330119 0.348231 0.314647 0.323422 0.397792 0.390172 0.392585 0.357988 0.368506 0.387305 0.364977 0.409610 0 0.059815 0.050509 0.356032 0.570751 0.573378 0.574992 0.563663 0.576631 0.577065 0.348904 0.371314 0.363575 0.376361 0.375278 0.366411 0.451613 0.481037 0.483856 0.472719 0.432293 0.466961 0.550699 0.202759 0.265199 0.328050 0.551319 0.251380 0.540645 0.226477 0.249669 0.523183 0.557555 0.212162 0.227722 0.358917 0.451808 0.439318 0.378296 0.540941 0.599407 0.511244 0.276665 0.258909 0.209479 0.256997 0.251520 4.283869 4.295360 4.241094 4.235938 4.255620 4.307431 4.145935 4.172523 4.217416 4.243797 4.324724 3.959240 4.230440 4.061288 4.257497 4.162939 4.106526 4.065758 4.208147 3.868959 3.883613 3.898903 3.886867 3.912833 3.867231 3.797318 3.808573 3.827603 3.843391 3.829731 3.853029 4.219606 4.314300 4.252185 4.305094 4.251774 4.340351 4.142307 4.190444 4.206066 4.245122 4.215924 4.220141 4.233232 3.912968 3.909535 3.884426 3.924536 3.879049 3.950121 3.944417 3.894440 3.846871 3.873055 3.836912 3.758754 4.350751 4.297615 4.340477 4.289819 4.311249 4.311128 3.815988 3.811057 3.844688 3.868561 3.837881 3.845950 4.069289 4.039245 4.040236 4.042367 4.033159 4.038980 3.862309 3.865927 3.866548 0.470341 0.430448 0.467914 0.527849 0.450772 0.471958 0.551335 0.545842 0.514941 
0.580230 0.411242 0.417633 0.416484 0.421973 0.405453 0.397439 0.435239 0.505440 0.504159 0.540898 0.526686 0.333461 0.564188 0.571596 0.532720 0.546751 0.570948 0.618218 0.304541 0.635244 0.575076 0.552276 0.535447 0.565277 0.564694 0.565643 0.542521 0.551239 0.562050 0.105440 0.091580 0.088357 0.071162 0.074659 0.075951 0.195591 0.205368 0.158593 0.166650 0.151289 0.193319 0.005859 0.021396 0.026827 0.011666 0.022778 0.137642 0.403576 0.400977 0.389640 0.407719 0.374191 0.382954 0.457187 0.449580 0.451991 0.417461 0.427959 0.446721 0.424430 0.468980 0.059815 0 0.009318 0.415499 0.629738 0.632360 0.633971 0.622675 0.635605 0.636034 0.408392 0.430763 0.423041 0.435803 0.434718 0.425873 0.510897 0.540249 0.543059 0.531949 0.491613 0.526210 0.609720 0.262408 0.324778 0.387533 0.610343 0.310950 0.599684 0.286124 0.309285 0.582292 0.616583 0.271832 0.287377 0.418354 0.511063 0.498585 0.437659 0.599983 0.658280 0.570396 0.336264 0.318534 0.269159 0.316622 0.311150 4.319123 4.330400 4.274783 4.269753 4.289438 4.342424 4.182013 4.208454 4.253109 4.279383 4.359546 3.995133 4.265738 4.097075 4.292921 4.198622 4.142301 4.101589 4.243742 3.904086 3.918802 3.934246 3.922073 3.948426 3.902356 3.832835 3.843859 3.862825 3.878804 3.865075 3.888270 4.255213 4.349376 4.286564 4.340254 4.285948 4.375284 4.176873 4.224812 4.240347 4.279538 4.250436 4.254392 4.267382 3.948403 3.945106 3.919836 3.960014 3.914415 3.985578 3.979639 3.930279 3.882129 3.908643 3.872346 3.794358 4.385326 4.330796 4.373474 4.324933 4.344534 4.344219 3.851141 3.846284 3.880006 3.903897 3.872987 3.881064 4.104170 4.073948 4.074990 4.077004 4.067828 4.073624 3.897529 3.901418 3.902008 0.529577 0.489773 0.527157 0.586940 0.510039 0.531179 0.610359 0.604884 0.574066 
0.571041 0.401997 0.408388 0.407240 0.412732 0.396205 0.388186 0.425995 0.496223 0.494941 0.531694 0.517477 0.324192 0.554992 0.562403 0.523511 0.537550 0.561759 0.609049 0.295275 0.626081 0.565887 0.543078 0.526243 0.556082 0.555499 0.556446 0.533315 0.542037 0.552852 0.096133 0.082275 0.079051 0.061869 0.065366 0.066653 0.186299 0.196075 0.149292 0.157351 0.141988 0.184023 0.005037 0.030675 0.036135 0.020961 0.032081 0.128339 0.394326 0.391725 0.380384 0.398469 0.364931 0.373696 0.447954 0.440346 0.442756 0.408215 0.418717 0.437485 0.415185 0.459748 0.050509 0.009318 0 0.406252 0.620571 0.623194 0.624805 0.613503 0.626441 0.626871 0.399142 0.421520 0.413794 0.426560 0.425476 0.416627 0.501681 0.531046 0.533858 0.522744 0.482393 0.517000 0.600549 0.253137 0.315517 0.378289 0.601172 0.301694 0.590512 0.276850 0.300017 0.573105 0.607409 0.262553 0.278100 0.409117 0.501855 0.489376 0.428436 0.590809 0.649135 0.561199 0.326993 0.309259 0.259872 0.307348 0.301873 4.313551 4.324862 4.269444 4.264395 4.284081 4.336894 4.176309 4.202773 4.247468 4.273759 4.354042 3.989445 4.260157 4.091411 4.287322 4.192978 4.136641 4.095918 4.238114 3.898512 3.913220 3.928641 3.916489 3.942786 3.896783 3.827202 3.838260 3.857235 3.873187 3.859468 3.882679 4.249584 4.343833 4.281123 4.334697 4.280537 4.369765 4.171395 4.219367 4.234916 4.274091 4.244971 4.248967 4.261973 3.942785 3.939467 3.914221 3.954390 3.908806 3.979958 3.974054 3.924600 3.876535 3.903001 3.866726 3.788710 4.379862 4.325538 4.368248 4.319382 4.339261 4.338975 3.845562 3.840694 3.874404 3.898293 3.867416 3.875492 4.098641 4.068444 4.069479 4.071510 4.062329 4.068129 3.891941 3.895788 3.896383 0.520368 0.480549 0.517946 0.577756 0.500826 0.521975 0.601187 0.595708 0.564877 
0.166196 0.006314 0.004214 0.003813 0.007803 0.010711 0.018332 0.020063 0.090657 0.089360 0.126464 0.112106 0.082476 0.149993 0.157483 0.118194 0.132423 0.156969 0.204778 0.111696 0.222011 0.161086 0.137988 0.121031 0.151075 0.150510 0.151431 0.128066 0.136891 0.147792 0.310631 0.324605 0.327804 0.345090 0.341629 0.340245 0.220639 0.210880 0.257629 0.249573 0.264919 0.222927 0.410316 0.436574 0.442104 0.427014 0.438050 0.278469 0.012081 0.014762 0.026169 0.008119 0.041635 0.032908 0.042073 0.034457 0.036839 0.003404 0.012790 0.031536 0.009038 0.053876 0.356032 0.415499 0.406252 0 0.216368 0.219007 0.220626 0.209164 0.222286 0.222761 0.007638 0.015473 0.008212 0.020577 0.019414 0.010908 0.096156 0.125855 0.128713 0.117467 0.076752 0.111608 0.196293 0.153928 0.091482 0.029449 0.196876 0.105670 0.186241 0.130030 0.106856 0.168339 0.202998 0.144313 0.128715 0.008410 0.096685 0.084439 0.026194 0.186467 0.245637 0.156225 0.079782 0.097550 0.147097 0.099432 0.105033 4.079276 4.092092 4.047317 4.041401 4.060853 4.104350 3.938206 3.965347 4.011332 4.038093 4.122600 3.754935 4.026153 3.855489 4.052026 3.956729 3.900304 3.859587 4.002056 3.669407 3.683458 3.697525 3.686559 3.709529 3.667677 3.595605 3.608497 3.627827 3.642086 3.629029 3.652858 4.013538 4.110678 4.053748 4.100960 4.054752 4.137409 3.943859 3.992821 4.008822 4.047421 4.017026 4.022958 4.036576 3.710866 3.706448 3.682724 3.722025 3.677745 3.747558 3.743478 3.689590 3.646661 3.670195 3.635530 3.556973 4.149984 4.106472 4.150030 4.086115 4.119272 4.120454 3.616804 3.611279 3.643955 3.667621 3.638754 3.646721 3.869559 3.840942 3.841567 3.844503 3.835175 3.841114 3.662150 3.664330 3.664948 0.115030 0.074845 0.112578 0.173095 0.095451 0.116775 0.196853 0.191282 0.160045 
0.050353 0.220665 0.214271 0.215420 0.209895 0.226523 0.234603 0.196723 0.125836 0.127162 0.090028 0.104409 0.298643 0.066575 0.059095 0.098342 0.084031 0.059531 0.011861 0.327525 0.006032 0.055356 0.078480 0.095426 0.065480 0.065970 0.065280 0.088531 0.079745 0.068886 0.525696 0.539595 0.542773 0.559941 0.556506 0.555124 0.436222 0.426534 0.473036 0.465022 0.480282 0.438527 0.624568 0.650601 0.656099 0.641139 0.652074 0.493723 0.228353 0.231039 0.242448 0.224275 0.257914 0.249171 0.174493 0.182137 0.179738 0.214490 0.203931 0.185042 0.207425 0.162655 0.570751 0.629738 0.620571 0.216368 1 0.002688 0.004370 0.007516 0.005983 0.006445 0.223636 0.201134 0.208974 0.196132 0.197129 0.206151 0.120347 0.090654 0.087792 0.099032 0.139759 0.104893 0.020827 0.369635 0.307293 0.244428 0.020015 0.321232 0.031153 0.345929 0.322793 0.048090 0.013591 0.360205 0.344684 0.213455 0.120076 0.132767 0.194254 0.030473 0.030511 0.060591 0.295969 0.313693 0.363059 0.315562 0.321137 3.964227 3.977877 3.940099 3.933726 3.952830 3.990154 3.822797 3.850006 3.896344 3.923099 4.008905 3.643750 3.911821 3.741579 3.936586 3.841610 3.785681 3.745349 3.886630 3.561388 3.574872 3.587920 3.577828 3.598379 3.559653 3.486444 3.500549 3.519986 3.532974 3.520452 3.544523 3.898188 3.996100 3.943247 3.986076 3.945262 4.023067 3.834399 3.883507 3.899607 3.938141 3.906561 3.913656 3.927514 3.600665 3.595500 3.572991 3.611441 3.568380 3.636776 3.633875 3.577429 3.538362 3.559686 3.526417 3.448178 4.036981 4.000438 4.044016 3.971642 4.012536 4.014624 3.509489 3.503466 3.535194 3.558644 3.531269 3.539125 3.759896 3.732486 3.732829 3.736349 3.727013 3.732988 3.553719 3.555187 3.555636 0.101456 0.141642 0.103936 0.043344 0.121047 0.099713 0.019731 0.025220 0.056388 
0.052970 0.223309 0.216912 0.218061 0.212538 0.229163 0.237239 0.199353 0.128473 0.129796 0.092662 0.107042 0.301281 0.069192 0.061709 0.100969 0.086671 0.062184 0.014532 0.330171 0.003971 0.058005 0.081115 0.098072 0.068096 0.068598 0.067879 0.091149 0.082359 0.071491 0.528325 0.542220 0.545399 0.562564 0.559129 0.557748 0.438857 0.429168 0.475667 0.467654 0.482913 0.441160 0.627192 0.653223 0.658719 0.643761 0.654695 0.496355 0.230993 0.233675 0.245083 0.226911 0.260551 0.251806 0.177133 0.184778 0.182376 0.217127 0.206569 0.187681 0.210061 0.165286 0.573378 0.632360 0.623194 0.219007 0.002688 1 0.001704 0.009995 0.003306 0.003934 0.226270 0.203769 0.211606 0.198764 0.199766 0.208782 0.122982 0.093296 0.090436 0.101674 0.142400 0.107526 0.023500 0.372280 0.309941 0.247081 0.022691 0.323883 0.033828 0.348572 0.325438 0.050728 0.016145 0.362846 0.347324 0.216108 0.122736 0.135433 0.196919 0.033159 0.028160 0.063179 0.298602 0.316328 0.365692 0.318198 0.323770 3.962723 3.976382 3.938686 3.932308 3.951407 3.988658 3.821302 3.848509 3.894850 3.921603 4.007414 3.642313 3.910329 3.740103 3.935079 3.840113 3.784193 3.743868 3.885127 3.559992 3.573469 3.586504 3.576422 3.596944 3.558258 3.485039 3.499158 3.518595 3.531568 3.519053 3.543125 3.896686 3.994601 3.941796 3.984573 3.943823 4.021568 3.832968 3.882073 3.898174 3.936712 3.905114 3.912221 3.926082 3.599241 3.594067 3.571574 3.610012 3.566968 3.635343 3.632456 3.575983 3.536964 3.558261 3.525010 3.446780 4.035496 3.999034 4.042611 3.970144 4.011124 4.013223 3.508105 3.502077 3.533791 3.557237 3.529881 3.537735 3.758467 3.731072 3.731412 3.734939 3.725604 3.731579 3.552318 3.553778 3.554226 0.104089 0.144276 0.106566 0.045998 0.123698 0.102364 0.022413 0.027890 0.059030 
0.054583 0.224936 0.218536 0.219686 0.214165 0.230787 0.238858 0.200966 0.130093 0.131416 0.094283 0.108663 0.302901 0.070795 0.063308 0.102580 0.088292 0.063822 0.016220 0.331800 0.003387 0.059639 0.082736 0.099699 0.069701 0.070213 0.069470 0.092753 0.083957 0.073083 0.529940 0.543832 0.547011 0.564174 0.560739 0.559359 0.440477 0.430787 0.477284 0.469271 0.484529 0.442777 0.628805 0.654834 0.660330 0.645372 0.656306 0.497971 0.232614 0.235293 0.246701 0.228528 0.262169 0.253423 0.178756 0.186402 0.183999 0.218748 0.208190 0.189303 0.211679 0.166899 0.574992 0.633971 0.624805 0.220626 0.004370 0.001704 1 0.011541 0.001673 0.002698 0.227887 0.205388 0.213222 0.200379 0.201385 0.210397 0.124602 0.094924 0.092067 0.103301 0.144025 0.109143 0.025183 0.373908 0.311571 0.248716 0.024369 0.325517 0.035511 0.350197 0.327064 0.052348 0.017714 0.364469 0.348947 0.217744 0.124376 0.137080 0.198566 0.034834 0.026802 0.064758 0.300218 0.317945 0.367307 0.319816 0.325385 3.961791 3.975456 3.937806 3.931426 3.950522 3.987732 3.820378 3.847585 3.893926 3.920679 4.006491 3.641422 3.909403 3.739184 3.934145 3.839184 3.783269 3.742948 3.884194 3.559119 3.572591 3.585618 3.575544 3.596048 3.557384 3.484162 3.498289 3.517725 3.530689 3.518179 3.542250 3.895755 3.993673 3.940895 3.983643 3.942929 4.020642 3.832076 3.881182 3.897283 3.935829 3.904213 3.911329 3.925191 3.598352 3.593173 3.570689 3.609119 3.566086 3.634448 3.631569 3.575081 3.536090 3.557371 3.524132 3.445907 4.034578 3.998162 4.041738 3.969216 4.010246 4.012352 3.507239 3.501208 3.532914 3.556357 3.529014 3.536866 3.757576 3.730190 3.730528 3.734059 3.724724 3.730699 3.551443 3.552899 3.553344 0.105703 0.145891 0.108177 0.047630 0.125327 0.103995 0.024069 0.029530 0.060654 
0.043111 0.213497 0.207087 0.208238 0.202721 0.219337 0.227396 0.189483 0.118622 0.119944 0.082813 0.097191 0.291461 0.059284 0.051794 0.091082 0.076823 0.052414 0.006208 0.320398 0.013531 0.048219 0.071259 0.088249 0.058194 0.058728 0.057942 0.081244 0.072439 0.061558 0.518585 0.532477 0.535657 0.552826 0.549389 0.548010 0.429089 0.419391 0.465904 0.457889 0.473152 0.431383 0.617511 0.643555 0.649050 0.634085 0.645026 0.486604 0.221160 0.223830 0.235240 0.217062 0.250715 0.241962 0.167298 0.174948 0.172540 0.207289 0.196730 0.177843 0.200210 0.155413 0.563663 0.622675 0.613503 0.209164 0.007516 0.009995 0.011541 1 0.013208 0.013901 0.216418 0.193919 0.201748 0.188903 0.189918 0.198921 0.113130 0.083479 0.080629 0.091851 0.132567 0.097664 0.014829 0.362518 0.300167 0.237312 0.013829 0.314132 0.024869 0.338788 0.315652 0.040889 0.006186 0.353059 0.337529 0.206333 0.112985 0.125724 0.187212 0.023938 0.038017 0.053222 0.288766 0.306501 0.355876 0.308375 0.313937 3.967386 3.981005 3.942943 3.936588 3.955708 3.993282 3.825972 3.853178 3.899506 3.926264 4.012015 3.646736 3.914949 3.744683 3.939759 3.844767 3.788815 3.748467 3.889801 3.564256 3.577763 3.590852 3.580725 3.601374 3.562522 3.489365 3.503418 3.522849 3.535889 3.523347 3.547405 3.901358 3.999246 3.946223 3.989232 3.948198 4.026205 3.837326 3.886431 3.902529 3.941083 3.909533 3.916582 3.930433 3.603621 3.598487 3.575929 3.614412 3.571304 3.639754 3.636806 3.580466 3.541243 3.562657 3.529331 3.451082 4.040066 4.003242 4.046827 3.974779 4.015370 4.017425 3.512330 3.506330 3.538094 3.561550 3.534118 3.541977 3.762827 3.735368 3.735723 3.739219 3.729884 3.735857 3.556605 3.558094 3.558553 0.094215 0.134407 0.096684 0.036234 0.113888 0.092562 0.013138 0.018316 0.049201 
0.056247 0.226594 0.220195 0.221345 0.215823 0.232446 0.240517 0.202628 0.131755 0.133079 0.095946 0.110325 0.304558 0.072459 0.064973 0.104244 0.089954 0.065476 0.017828 0.333452 0.002973 0.061297 0.084397 0.101360 0.071366 0.071877 0.071136 0.094418 0.085622 0.074750 0.531583 0.545475 0.548653 0.565815 0.562381 0.561001 0.442126 0.432437 0.478931 0.470919 0.486176 0.444427 0.630439 0.656466 0.661962 0.647005 0.657938 0.499616 0.234273 0.236953 0.248361 0.230188 0.263828 0.255083 0.180417 0.188062 0.185660 0.220408 0.209850 0.190963 0.213339 0.168562 0.576631 0.635605 0.626441 0.222286 0.005983 0.003306 0.001673 0.013208 1 0.001589 0.229547 0.207049 0.214883 0.202041 0.203046 0.212058 0.126265 0.096585 0.093727 0.104962 0.145686 0.110807 0.026774 0.375558 0.313224 0.250370 0.025977 0.327168 0.037108 0.351850 0.328717 0.054011 0.019381 0.366121 0.350600 0.219398 0.126031 0.138731 0.200215 0.036451 0.025219 0.066424 0.301876 0.319602 0.368962 0.321472 0.327041 3.960944 3.974615 3.937024 3.930640 3.949733 3.986891 3.819531 3.846738 3.893081 3.919832 4.005654 3.640615 3.908563 3.738353 3.933295 3.838340 3.782430 3.742113 3.883346 3.558341 3.571808 3.584827 3.574759 3.595243 3.556606 3.483376 3.497513 3.516950 3.529902 3.517397 3.541471 3.894908 3.992828 3.940086 3.982796 3.942127 4.019798 3.831279 3.880384 3.896486 3.935029 3.903406 3.910530 3.924394 3.597554 3.592370 3.569896 3.608319 3.565296 3.633646 3.630776 3.574268 3.535311 3.556573 3.523345 3.445125 4.033745 3.997387 4.040962 3.968374 4.009466 4.011578 3.506468 3.500432 3.532130 3.555572 3.528241 3.536092 3.756780 3.729403 3.729739 3.733275 3.723940 3.729915 3.550661 3.552112 3.552556 0.107367 0.147553 0.109841 0.049288 0.126986 0.105654 0.025702 0.031178 0.062315 
0.056757 0.227043 0.220654 0.221803 0.216276 0.232906 0.240994 0.203125 0.132236 0.133560 0.096429 0.110809 0.305022 0.073003 0.065528 0.104761 0.090440 0.065920 0.018099 0.333882 0.001697 0.061749 0.084890 0.101822 0.071902 0.072383 0.071710 0.094953 0.086174 0.075317 0.532025 0.545924 0.549102 0.566266 0.562833 0.561450 0.442569 0.432886 0.479379 0.471367 0.486623 0.444879 0.630862 0.656888 0.662386 0.647431 0.658362 0.500060 0.234741 0.237431 0.248839 0.230669 0.264301 0.255561 0.180882 0.188524 0.186127 0.220879 0.210321 0.191432 0.213822 0.169063 0.577065 0.636034 0.626871 0.222761 0.006445 0.003934 0.002698 0.013901 0.001589 1 0.230030 0.207529 0.215370 0.202530 0.203523 0.212549 0.126747 0.097043 0.094178 0.105424 0.146151 0.111299 0.026953 0.375985 0.313652 0.250789 0.026206 0.327580 0.037284 0.352290 0.329156 0.054504 0.020023 0.366566 0.351049 0.219820 0.126440 0.139111 0.200592 0.036714 0.024252 0.067026 0.302354 0.320074 0.369432 0.321941 0.327520 3.961154 3.974830 3.937286 3.930899 3.949989 3.987106 3.819731 3.846940 3.893284 3.920035 4.005871 3.640848 3.908779 3.738568 3.933504 3.838550 3.782642 3.742327 3.883554 3.558585 3.572050 3.585062 3.575000 3.595469 3.556850 3.483604 3.497751 3.517191 3.530136 3.517633 3.541710 3.895114 3.993039 3.940326 3.983006 3.942374 4.020010 3.831527 3.880633 3.896735 3.935263 3.903646 3.910778 3.924643 3.597787 3.592597 3.570130 3.608550 3.565532 3.633877 3.631015 3.574486 3.535551 3.556799 3.523579 3.445355 4.033966 3.997654 4.041226 3.968588 4.009728 4.011845 3.506713 3.500672 3.532367 3.555810 3.528486 3.536338 3.757025 3.729656 3.729990 3.733530 3.724195 3.730170 3.550902 3.552352 3.552794 0.107871 0.148050 0.110353 0.049741 0.127436 0.106101 0.026057 0.031597 0.062797 
0.173431 0.006152 0.010173 0.009153 0.014582 0.004628 0.011050 0.027031 0.097903 0.096591 0.133713 0.119344 0.075307 0.157235 0.164731 0.125438 0.139703 0.164260 0.212057 0.104636 0.229291 0.168367 0.145246 0.128320 0.158308 0.157758 0.158647 0.135288 0.144122 0.155013 0.303480 0.317439 0.320641 0.337926 0.334463 0.333081 0.213473 0.203698 0.250454 0.242398 0.257746 0.215744 0.403221 0.429488 0.435013 0.419918 0.430959 0.271320 0.005472 0.007499 0.018881 0.000926 0.034409 0.025602 0.049309 0.041701 0.044056 0.009443 0.019872 0.038749 0.016303 0.061095 0.348904 0.408392 0.399142 0.007638 0.223636 0.226270 0.227887 0.216418 0.229547 0.230030 1 0.022558 0.014753 0.027588 0.026579 0.017595 0.103399 0.133120 0.135983 0.124734 0.084014 0.118852 0.203597 0.146837 0.084479 0.023347 0.204172 0.098695 0.193559 0.122911 0.099762 0.175610 0.210252 0.137169 0.121565 0.013919 0.104044 0.091837 0.033365 0.193785 0.252960 0.163438 0.072539 0.090320 0.139875 0.092215 0.097786 4.082773 4.095554 4.050540 4.044642 4.064100 4.107808 3.941764 3.968894 4.014854 4.041608 4.126034 3.758385 4.029640 3.859010 4.055546 3.960265 3.903838 3.863118 4.005590 3.672767 3.686834 3.700933 3.689939 3.712989 3.671037 3.599024 3.611871 3.631192 3.645492 3.632420 3.656234 4.017068 4.114149 4.057088 4.104445 4.058055 4.140863 3.947195 3.996137 4.012130 4.050734 4.020376 4.026264 4.039869 3.714292 3.709902 3.686141 3.725461 3.681151 3.750995 3.746875 3.693090 3.650037 3.673642 3.638937 3.560388 4.153384 4.109635 4.153178 4.089589 4.122456 4.123606 3.620152 3.614646 3.647347 3.671014 3.642103 3.650072 3.872923 3.844272 3.844906 3.847821 3.838496 3.844431 3.665527 3.667730 3.668353 0.122290 0.082100 0.119834 0.180384 0.102780 0.124084 0.204151 0.198579 0.167323 
